,Date,time,home_team,away_team
1368,2025-07-08,07:10PM,BOS:Boston Red Sox,COL:Colorado Rockies
1369,2025-07-08,07:10PM,CIN:Cincinnati Reds,MIA:Miami Marlins
1370,2025-07-08,07:40PM,CHW:Chicago White Sox,TOR:Toronto Blue Jays
1371,2025-07-08,07:40PM,KCR:Kansas City Royals,PIT:Pittsburgh Pirates
1372,2025-07-08,07:40PM,MIL:Milwaukee Brewers,LAD:Los Angeles Dodgers
1373,2025-07-08,07:40PM,MIN:Minnesota Twins,CHC:Chicago Cubs
1374,2025-07-08,07:45PM,STL:St. Louis Cardinals,WSN:Washington Nationals
1375,2025-07-08,08:10PM,HOU:Houston Astros,CLE:Cleveland Guardians
1376,2025-07-08,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1377,2025-07-08,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
1378,2025-07-08,09:45PM,SFG:San Francisco Giants,PHI:Philadelphia Phillies
1379,2025-07-08,10:05PM,ATH:Athletics,ATL:Atlanta Braves
1380,2025-07-09,01:10PM,DET:Detroit Tigers,TBR:Tampa Bay Rays
1381,2025-07-09,02:10PM,CHW:Chicago White Sox,TOR:Toronto Blue Jays
1382,2025-07-09,02:10PM,MIL:Milwaukee Brewers,LAD:Los Angeles Dodgers
1383,2025-07-09,03:45PM,SFG:San Francisco Giants,PHI:Philadelphia Phillies
1384,2025-07-09,07:05PM,BAL:Baltimore Orioles,NYM:New York Mets
1385,2025-07-09,07:05PM,NYY:New York Yankees,SEA:Seattle Mariners
1386,2025-07-09,07:10PM,BOS:Boston Red Sox,COL:Colorado Rockies
1387,2025-07-09,07:10PM,CIN:Cincinnati Reds,MIA:Miami Marlins
1388,2025-07-09,07:40PM,KCR:Kansas City Royals,PIT:Pittsburgh Pirates
1389,2025-07-09,07:40PM,MIN:Minnesota Twins,CHC:Chicago Cubs
1390,2025-07-09,07:45PM,STL:St. Louis Cardinals,WSN:Washington Nationals
1391,2025-07-09,08:10PM,HOU:Houston Astros,CLE:Cleveland Guardians
1392,2025-07-09,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1393,2025-07-09,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
1394,2025-07-09,10:05PM,ATH:Athletics,ATL:Atlanta Braves
1395,2025-07-10,01:05PM,BAL:Baltimore Orioles,NYM:New York Mets
1396,2025-07-10,01:10PM,MIN:Minnesota Twins,CHC:Chicago Cubs
1397,2025-07-10,05:10PM,CIN:Cincinnati Reds,MIA:Miami Marlins
1398,2025-07-10,07:05PM,NYY:New York Yankees,SEA:Seattle Mariners
1399,2025-07-10,07:10PM,BOS:Boston Red Sox,TBR:Tampa Bay Rays
1400,2025-07-10,07:40PM,CHW:Chicago White Sox,CLE:Cleveland Guardians
1401,2025-07-10,07:45PM,STL:St. Louis Cardinals,WSN:Washington Nationals
1402,2025-07-10,09:05PM,ATH:Athletics,ATL:Atlanta Braves
1403,2025-07-10,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1404,2025-07-10,09:40PM,SDP:San Diego Padres,ARI:Arizona D'Backs
1405,2025-07-11,07:05PM,BAL:Baltimore Orioles,MIA:Miami Marlins
1406,2025-07-11,07:05PM,NYY:New York Yankees,CHC:Chicago Cubs
1407,2025-07-11,07:10PM,BOS:Boston Red Sox,TBR:Tampa Bay Rays
1408,2025-07-11,07:10PM,CIN:Cincinnati Reds,COL:Colorado Rockies
1409,2025-07-11,07:10PM,DET:Detroit Tigers,SEA:Seattle Mariners
1410,2025-07-11,08:10PM,CHW:Chicago White Sox,CLE:Cleveland Guardians
1411,2025-07-11,08:10PM,HOU:Houston Astros,TEX:Texas Rangers
1412,2025-07-11,08:10PM,KCR:Kansas City Royals,NYM:New York Mets
1413,2025-07-11,08:10PM,MIL:Milwaukee Brewers,WSN:Washington Nationals
1414,2025-07-11,08:10PM,MIN:Minnesota Twins,PIT:Pittsburgh Pirates
1415,2025-07-11,08:15PM,STL:St. Louis Cardinals,ATL:Atlanta Braves
1416,2025-07-11,09:38PM,LAA:Los Angeles Angels,ARI:Arizona D'Backs
1417,2025-07-11,09:40PM,SDP:San Diego Padres,PHI:Philadelphia Phillies
1418,2025-07-11,10:05PM,ATH:Athletics,TOR:Toronto Blue Jays
1419,2025-07-11,10:15PM,SFG:San Francisco Giants,LAD:Los Angeles Dodgers
1420,2025-07-12,01:05PM,NYY:New York Yankees,CHC:Chicago Cubs
1421,2025-07-12,01:10PM,DET:Detroit Tigers,SEA:Seattle Mariners
1422,2025-07-12,02:10PM,MIN:Minnesota Twins,PIT:Pittsburgh Pirates
1423,2025-07-12,02:15PM,STL:St. Louis Cardinals,ATL:Atlanta Braves
1424,2025-07-12,04:05PM,BAL:Baltimore Orioles,MIA:Miami Marlins
1425,2025-07-12,04:05PM,SFG:San Francisco Giants,LAD:Los Angeles Dodgers
1426,2025-07-12,04:10PM,BOS:Boston Red Sox,TBR:Tampa Bay Rays
1427,2025-07-12,04:10PM,CHW:Chicago White Sox,CLE:Cleveland Guardians
1428,2025-07-12,04:10PM,CIN:Cincinnati Reds,COL:Colorado Rockies
1429,2025-07-12,04:10PM,KCR:Kansas City Royals,NYM:New York Mets
1430,2025-07-12,04:10PM,MIL:Milwaukee Brewers,WSN:Washington Nationals
1431,2025-07-12,07:35PM,HOU:Houston Astros,TEX:Texas Rangers
1432,2025-07-12,07:35PM,SDP:San Diego Padres,PHI:Philadelphia Phillies
1433,2025-07-12,09:38PM,LAA:Los Angeles Angels,ARI:Arizona D'Backs
1434,2025-07-12,10:05PM,ATH:Athletics,TOR:Toronto Blue Jays
1435,2025-07-13,01:35PM,BAL:Baltimore Orioles,MIA:Miami Marlins
1436,2025-07-13,01:35PM,BOS:Boston Red Sox,TBR:Tampa Bay Rays
1437,2025-07-13,01:35PM,NYY:New York Yankees,CHC:Chicago Cubs
1438,2025-07-13,01:40PM,CIN:Cincinnati Reds,COL:Colorado Rockies
1439,2025-07-13,01:40PM,DET:Detroit Tigers,SEA:Seattle Mariners
1440,2025-07-13,02:10PM,CHW:Chicago White Sox,CLE:Cleveland Guardians
1441,2025-07-13,02:10PM,HOU:Houston Astros,TEX:Texas Rangers
1442,2025-07-13,02:10PM,KCR:Kansas City Royals,NYM:New York Mets
1443,2025-07-13,02:10PM,MIL:Milwaukee Brewers,WSN:Washington Nationals
1444,2025-07-13,02:10PM,MIN:Minnesota Twins,PIT:Pittsburgh Pirates
1445,2025-07-13,02:15PM,STL:St. Louis Cardinals,ATL:Atlanta Braves
1446,2025-07-13,04:05PM,ATH:Athletics,TOR:Toronto Blue Jays
1447,2025-07-13,04:05PM,SFG:San Francisco Giants,LAD:Los Angeles Dodgers
1448,2025-07-13,04:07PM,LAA:Los Angeles Angels,ARI:Arizona D'Backs
1449,2025-07-13,04:10PM,SDP:San Diego Padres,PHI:Philadelphia Phillies
1450,2025-07-18,02:20PM,CHC:Chicago Cubs,BOS:Boston Red Sox
1451,2025-07-18,06:40PM,PIT:Pittsburgh Pirates,CHW:Chicago White Sox
1452,2025-07-18,06:45PM,PHI:Philadelphia Phillies,LAA:Los Angeles Angels
1453,2025-07-18,06:45PM,WSN:Washington Nationals,SDP:San Diego Padres
1454,2025-07-18,07:07PM,TOR:Toronto Blue Jays,SFG:San Francisco Giants
1455,2025-07-18,07:10PM,CLE:Cleveland Guardians,ATH:Athletics
1456,2025-07-18,07:10PM,MIA:Miami Marlins,KCR:Kansas City Royals
1457,2025-07-18,07:10PM,NYM:New York Mets,CIN:Cincinnati Reds
1458,2025-07-18,07:15PM,ATL:Atlanta Braves,NYY:New York Yankees
1459,2025-07-18,07:35PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1460,2025-07-18,08:05PM,TEX:Texas Rangers,DET:Detroit Tigers
1461,2025-07-18,08:40PM,COL:Colorado Rockies,MIN:Minnesota Twins
1462,2025-07-18,09:40PM,ARI:Arizona D'Backs,STL:St. Louis Cardinals
1463,2025-07-18,10:10PM,LAD:Los Angeles Dodgers,MIL:Milwaukee Brewers
1464,2025-07-18,10:10PM,SEA:Seattle Mariners,HOU:Houston Astros
1465,2025-07-19,03:07PM,TOR:Toronto Blue Jays,SFG:San Francisco Giants
1466,2025-07-19,04:10PM,MIA:Miami Marlins,KCR:Kansas City Royals
1467,2025-07-19,04:10PM,NYM:New York Mets,CIN:Cincinnati Reds
1468,2025-07-19,06:05PM,PHI:Philadelphia Phillies,LAA:Los Angeles Angels
1469,2025-07-19,06:40PM,PIT:Pittsburgh Pirates,CHW:Chicago White Sox
1470,2025-07-19,06:45PM,WSN:Washington Nationals,SDP:San Diego Padres
1471,2025-07-19,07:05PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1472,2025-07-19,07:05PM,TEX:Texas Rangers,DET:Detroit Tigers
1473,2025-07-19,07:10PM,CLE:Cleveland Guardians,ATH:Athletics
1474,2025-07-19,07:15PM,ARI:Arizona D'Backs,STL:St. Louis Cardinals
1475,2025-07-19,07:15PM,ATL:Atlanta Braves,NYY:New York Yankees
1476,2025-07-19,07:15PM,CHC:Chicago Cubs,BOS:Boston Red Sox
1477,2025-07-19,08:10PM,COL:Colorado Rockies,MIN:Minnesota Twins
1478,2025-07-19,09:10PM,LAD:Los Angeles Dodgers,MIL:Milwaukee Brewers
1479,2025-07-19,09:40PM,SEA:Seattle Mariners,HOU:Houston Astros
1482,2025-07-20,01:35PM,ATL:Atlanta Braves,NYY:New York Yankees
1483,2025-07-20,01:35PM,PHI:Philadelphia Phillies,LAA:Los Angeles Angels
1484,2025-07-20,01:35PM,PIT:Pittsburgh Pirates,CHW:Chicago White Sox
1485,2025-07-20,01:35PM,WSN:Washington Nationals,SDP:San Diego Padres
1486,2025-07-20,01:40PM,CLE:Cleveland Guardians,ATH:Athletics
1487,2025-07-20,01:40PM,MIA:Miami Marlins,KCR:Kansas City Royals
1488,2025-07-20,01:40PM,NYM:New York Mets,CIN:Cincinnati Reds
1489,2025-07-20,02:20PM,CHC:Chicago Cubs,BOS:Boston Red Sox
1490,2025-07-20,02:35PM,TEX:Texas Rangers,DET:Detroit Tigers
1491,2025-07-20,03:10PM,COL:Colorado Rockies,MIN:Minnesota Twins
1492,2025-07-20,04:10PM,ARI:Arizona D'Backs,STL:St. Louis Cardinals
1493,2025-07-20,04:10PM,LAD:Los Angeles Dodgers,MIL:Milwaukee Brewers
1494,2025-07-20,04:10PM,SEA:Seattle Mariners,HOU:Houston Astros
1480,2025-07-20,12:05PM,TOR:Toronto Blue Jays,SFG:San Francisco Giants
1481,2025-07-20,12:10PM,TBR:Tampa Bay Rays,BAL:Baltimore Orioles
1495,2025-07-21,06:40PM,CLE:Cleveland Guardians,BAL:Baltimore Orioles
1496,2025-07-21,06:40PM,MIA:Miami Marlins,SDP:San Diego Padres
1497,2025-07-21,06:40PM,PIT:Pittsburgh Pirates,DET:Detroit Tigers
1498,2025-07-21,06:45PM,PHI:Philadelphia Phillies,BOS:Boston Red Sox
1499,2025-07-21,06:45PM,WSN:Washington Nationals,CIN:Cincinnati Reds
1500,2025-07-21,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1501,2025-07-21,07:10PM,NYM:New York Mets,LAA:Los Angeles Angels
1502,2025-07-21,07:15PM,ATL:Atlanta Braves,SFG:San Francisco Giants
1503,2025-07-21,07:35PM,TBR:Tampa Bay Rays,CHW:Chicago White Sox
1504,2025-07-21,08:05PM,CHC:Chicago Cubs,KCR:Kansas City Royals
1505,2025-07-21,08:05PM,TEX:Texas Rangers,ATH:Athletics
1506,2025-07-21,08:40PM,COL:Colorado Rockies,STL:St. Louis Cardinals
1507,2025-07-21,09:40PM,ARI:Arizona D'Backs,HOU:Houston Astros
1508,2025-07-21,09:40PM,SEA:Seattle Mariners,MIL:Milwaukee Brewers
1509,2025-07-21,10:10PM,LAD:Los Angeles Dodgers,MIN:Minnesota Twins
1510,2025-07-22,06:40PM,CLE:Cleveland Guardians,BAL:Baltimore Orioles
1511,2025-07-22,06:40PM,MIA:Miami Marlins,SDP:San Diego Padres
1512,2025-07-22,06:40PM,PIT:Pittsburgh Pirates,DET:Detroit Tigers
1513,2025-07-22,06:45PM,PHI:Philadelphia Phillies,BOS:Boston Red Sox
1514,2025-07-22,06:45PM,WSN:Washington Nationals,CIN:Cincinnati Reds
1515,2025-07-22,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1516,2025-07-22,07:10PM,NYM:New York Mets,LAA:Los Angeles Angels
1517,2025-07-22,07:15PM,ATL:Atlanta Braves,SFG:San Francisco Giants
1518,2025-07-22,07:35PM,TBR:Tampa Bay Rays,CHW:Chicago White Sox
1519,2025-07-22,08:05PM,CHC:Chicago Cubs,KCR:Kansas City Royals
1520,2025-07-22,08:05PM,TEX:Texas Rangers,ATH:Athletics
1521,2025-07-22,08:40PM,COL:Colorado Rockies,STL:St. Louis Cardinals
1522,2025-07-22,09:40PM,ARI:Arizona D'Backs,HOU:Houston Astros
1523,2025-07-22,09:40PM,SEA:Seattle Mariners,MIL:Milwaukee Brewers
1524,2025-07-22,10:10PM,LAD:Los Angeles Dodgers,MIN:Minnesota Twins
1529,2025-07-23,01:10PM,NYM:New York Mets,LAA:Los Angeles Angels
1530,2025-07-23,02:20PM,CHC:Chicago Cubs,KCR:Kansas City Royals
1531,2025-07-23,03:10PM,COL:Colorado Rockies,STL:St. Louis Cardinals
1532,2025-07-23,03:40PM,ARI:Arizona D'Backs,HOU:Houston Astros
1533,2025-07-23,03:40PM,SEA:Seattle Mariners,MIL:Milwaukee Brewers
1534,2025-07-23,04:10PM,LAD:Los Angeles Dodgers,MIN:Minnesota Twins
1535,2025-07-23,06:40PM,CLE:Cleveland Guardians,BAL:Baltimore Orioles
1536,2025-07-23,07:05PM,PHI:Philadelphia Phillies,BOS:Boston Red Sox
1537,2025-07-23,07:07PM,TOR:Toronto Blue Jays,NYY:New York Yankees
1538,2025-07-23,07:35PM,TBR:Tampa Bay Rays,CHW:Chicago White Sox
1539,2025-07-23,08:05PM,TEX:Texas Rangers,ATH:Athletics
1525,2025-07-23,12:05PM,WSN:Washington Nationals,CIN:Cincinnati Reds
1526,2025-07-23,12:10PM,MIA:Miami Marlins,SDP:San Diego Padres
1527,2025-07-23,12:15PM,ATL:Atlanta Braves,SFG:San Francisco Giants
1528,2025-07-23,12:35PM,PIT:Pittsburgh Pirates,DET:Detroit Tigers
1540,2025-07-24,01:10PM,CLE:Cleveland Guardians,BAL:Baltimore Orioles
1541,2025-07-24,06:40PM,DET:Detroit Tigers,TOR:Toronto Blue Jays
1542,2025-07-24,07:45PM,STL:St. Louis Cardinals,SDP:San Diego Padres
1543,2025-07-24,08:10PM,HOU:Houston Astros,ATH:Athletics
1544,2025-07-24,09:38PM,LAA:Los Angeles Angels,SEA:Seattle Mariners
1545,2025-07-25,04:10PM,MIL:Milwaukee Brewers,MIA:Miami Marlins
1546,2025-07-25,06:40PM,PIT:Pittsburgh Pirates,ARI:Arizona D'Backs
1547,2025-07-25,07:05PM,BAL:Baltimore Orioles,COL:Colorado Rockies
1548,2025-07-25,07:05PM,NYY:New York Yankees,PHI:Philadelphia Phillies
1549,2025-07-25,07:10PM,BOS:Boston Red Sox,LAD:Los Angeles Dodgers
1550,2025-07-25,07:10PM,CIN:Cincinnati Reds,TBR:Tampa Bay Rays
1551,2025-07-25,07:10PM,DET:Detroit Tigers,TOR:Toronto Blue Jays
1552,2025-07-25,07:15PM,STL:St. Louis Cardinals,SDP:San Diego Padres
1553,2025-07-25,07:40PM,CHW:Chicago White Sox,CHC:Chicago Cubs
1554,2025-07-25,08:05PM,TEX:Texas Rangers,ATL:Atlanta Braves
1555,2025-07-25,08:10PM,HOU:Houston Astros,ATH:Athletics
1556,2025-07-25,08:10PM,KCR:Kansas City Royals,CLE:Cleveland Guardians
1557,2025-07-25,08:10PM,MIN:Minnesota Twins,WSN:Washington Nationals
1558,2025-07-25,09:38PM,LAA:Los Angeles Angels,SEA:Seattle Mariners
1559,2025-07-25,10:15PM,SFG:San Francisco Giants,NYM:New York Mets
1560,2025-07-26,01:05PM,NYY:New York Yankees,PHI:Philadelphia Phillies
1561,2025-07-26,06:10PM,DET:Detroit Tigers,TOR:Toronto Blue Jays
1562,2025-07-26,06:40PM,CIN:Cincinnati Reds,TBR:Tampa Bay Rays
1563,2025-07-26,06:40PM,PIT:Pittsburgh Pirates,ARI:Arizona D'Backs
1564,2025-07-26,07:05PM,BAL:Baltimore Orioles,COL:Colorado Rockies
1565,2025-07-26,07:05PM,TEX:Texas Rangers,ATL:Atlanta Braves
1566,2025-07-26,07:10PM,CHW:Chicago White Sox,CHC:Chicago Cubs
1567,2025-07-26,07:10PM,HOU:Houston Astros,ATH:Athletics
1568,2025-07-26,07:10PM,MIL:Milwaukee Brewers,MIA:Miami Marlins
1569,2025-07-26,07:10PM,MIN:Minnesota Twins,WSN:Washington Nationals
1570,2025-07-26,07:15PM,BOS:Boston Red Sox,LAD:Los Angeles Dodgers
1571,2025-07-26,07:15PM,KCR:Kansas City Royals,CLE:Cleveland Guardians
1572,2025-07-26,07:15PM,STL:St. Louis Cardinals,SDP:San Diego Padres
1573,2025-07-26,09:05PM,SFG:San Francisco Giants,NYM:New York Mets
1574,2025-07-26,09:38PM,LAA:Los Angeles Angels,SEA:Seattle Mariners
1575,2025-07-27,01:35PM,BAL:Baltimore Orioles,COL:Colorado Rockies
1576,2025-07-27,01:35PM,BOS:Boston Red Sox,LAD:Los Angeles Dodgers
1577,2025-07-27,01:35PM,NYY:New York Yankees,PHI:Philadelphia Phillies
1578,2025-07-27,01:35PM,PIT:Pittsburgh Pirates,ARI:Arizona D'Backs
1579,2025-07-27,01:40PM,CIN:Cincinnati Reds,TBR:Tampa Bay Rays
1580,2025-07-27,01:40PM,DET:Detroit Tigers,TOR:Toronto Blue Jays
1581,2025-07-27,02:10PM,CHW:Chicago White Sox,CHC:Chicago Cubs
1582,2025-07-27,02:10PM,HOU:Houston Astros,ATH:Athletics
1583,2025-07-27,02:10PM,KCR:Kansas City Royals,CLE:Cleveland Guardians
1584,2025-07-27,02:10PM,MIL:Milwaukee Brewers,MIA:Miami Marlins
1585,2025-07-27,02:10PM,MIN:Minnesota Twins,WSN:Washington Nationals
1586,2025-07-27,02:15PM,STL:St. Louis Cardinals,SDP:San Diego Padres
1587,2025-07-27,02:35PM,TEX:Texas Rangers,ATL:Atlanta Braves
1588,2025-07-27,04:05PM,SFG:San Francisco Giants,NYM:New York Mets
1589,2025-07-27,04:07PM,LAA:Los Angeles Angels,SEA:Seattle Mariners
1590,2025-07-28,06:35PM,BAL:Baltimore Orioles,TOR:Toronto Blue Jays
1591,2025-07-28,06:40PM,CLE:Cleveland Guardians,COL:Colorado Rockies
1592,2025-07-28,06:40PM,DET:Detroit Tigers,ARI:Arizona D'Backs
1593,2025-07-28,07:05PM,NYY:New York Yankees,TBR:Tampa Bay Rays
1594,2025-07-28,07:10PM,CIN:Cincinnati Reds,LAD:Los Angeles Dodgers
1595,2025-07-28,07:40PM,CHW:Chicago White Sox,PHI:Philadelphia Phillies
1596,2025-07-28,07:40PM,KCR:Kansas City Royals,ATL:Atlanta Braves
1597,2025-07-28,07:40PM,MIL:Milwaukee Brewers,CHC:Chicago Cubs
1598,2025-07-28,07:40PM,MIN:Minnesota Twins,BOS:Boston Red Sox
1599,2025-07-28,07:45PM,STL:St. Louis Cardinals,MIA:Miami Marlins
1600,2025-07-28,08:10PM,HOU:Houston Astros,WSN:Washington Nationals
1601,2025-07-28,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1602,2025-07-28,09:40PM,SDP:San Diego Padres,NYM:New York Mets
1603,2025-07-28,09:45PM,SFG:San Francisco Giants,PIT:Pittsburgh Pirates
1604,2025-07-28,10:05PM,ATH:Athletics,SEA:Seattle Mariners
1605,2025-07-29,06:35PM,BAL:Baltimore Orioles,TOR:Toronto Blue Jays
1606,2025-07-29,06:40PM,CLE:Cleveland Guardians,COL:Colorado Rockies
1607,2025-07-29,06:40PM,DET:Detroit Tigers,ARI:Arizona D'Backs
1608,2025-07-29,07:05PM,NYY:New York Yankees,TBR:Tampa Bay Rays
1609,2025-07-29,07:10PM,CIN:Cincinnati Reds,LAD:Los Angeles Dodgers
1610,2025-07-29,07:40PM,CHW:Chicago White Sox,PHI:Philadelphia Phillies
1611,2025-07-29,07:40PM,KCR:Kansas City Royals,ATL:Atlanta Braves
1612,2025-07-29,07:40PM,MIL:Milwaukee Brewers,CHC:Chicago Cubs
1613,2025-07-29,07:40PM,MIN:Minnesota Twins,BOS:Boston Red Sox
1614,2025-07-29,07:45PM,STL:St. Louis Cardinals,MIA:Miami Marlins
1615,2025-07-29,08:10PM,HOU:Houston Astros,WSN:Washington Nationals
1616,2025-07-29,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1617,2025-07-29,09:40PM,SDP:San Diego Padres,NYM:New York Mets
1618,2025-07-29,09:45PM,SFG:San Francisco Giants,PIT:Pittsburgh Pirates
1619,2025-07-29,10:05PM,ATH:Athletics,SEA:Seattle Mariners
1621,2025-07-30,01:10PM,DET:Detroit Tigers,ARI:Arizona D'Backs
1622,2025-07-30,01:10PM,MIN:Minnesota Twins,BOS:Boston Red Sox
1623,2025-07-30,02:10PM,CHW:Chicago White Sox,PHI:Philadelphia Phillies
1624,2025-07-30,02:10PM,HOU:Houston Astros,WSN:Washington Nationals
1625,2025-07-30,02:10PM,KCR:Kansas City Royals,ATL:Atlanta Braves
1626,2025-07-30,02:10PM,MIL:Milwaukee Brewers,CHC:Chicago Cubs
1627,2025-07-30,03:45PM,SFG:San Francisco Giants,PIT:Pittsburgh Pirates
1628,2025-07-30,04:10PM,SDP:San Diego Padres,NYM:New York Mets
1629,2025-07-30,06:40PM,CLE:Cleveland Guardians,COL:Colorado Rockies
1630,2025-07-30,07:05PM,NYY:New York Yankees,TBR:Tampa Bay Rays
1631,2025-07-30,07:10PM,CIN:Cincinnati Reds,LAD:Los Angeles Dodgers
1632,2025-07-30,07:45PM,STL:St. Louis Cardinals,MIA:Miami Marlins
1633,2025-07-30,09:38PM,LAA:Los Angeles Angels,TEX:Texas Rangers
1634,2025-07-30,10:05PM,ATH:Athletics,SEA:Seattle Mariners
1620,2025-07-30,12:35PM,BAL:Baltimore Orioles,TOR:Toronto Blue Jays
1635,2025-07-31,01:05PM,NYY:New York Yankees,TBR:Tampa Bay Rays
1636,2025-07-31,07:10PM,CIN:Cincinnati Reds,ATL:Atlanta Braves
1637,2025-07-31,09:40PM,SEA:Seattle Mariners,TEX:Texas Rangers
1639,2025-08-01,02:20PM,CHC:Chicago Cubs,BAL:Baltimore Orioles
1640,2025-08-01,06:45PM,PHI:Philadelphia Phillies,DET:Detroit Tigers
1641,2025-08-01,06:45PM,WSN:Washington Nationals,MIL:Milwaukee Brewers
1642,2025-08-01,07:07PM,TOR:Toronto Blue Jays,KCR:Kansas City Royals
1643,2025-08-01,07:10PM,BOS:Boston Red Sox,HOU:Houston Astros
1644,2025-08-01,07:10PM,CLE:Cleveland Guardians,MIN:Minnesota Twins
1645,2025-08-01,07:10PM,MIA:Miami Marlins,NYY:New York Yankees
1646,2025-08-01,07:10PM,NYM:New York Mets,SFG:San Francisco Giants
1647,2025-08-01,07:35PM,TBR:Tampa Bay Rays,LAD:Los Angeles Dodgers
1648,2025-08-01,08:10PM,COL:Colorado Rockies,PIT:Pittsburgh Pirates
1649,2025-08-01,09:38PM,LAA:Los Angeles Angels,CHW:Chicago White Sox
1650,2025-08-01,09:40PM,SDP:San Diego Padres,STL:St. Louis Cardinals
1651,2025-08-01,10:05PM,ATH:Athletics,ARI:Arizona D'Backs
1652,2025-08-01,10:10PM,SEA:Seattle Mariners,TEX:Texas Rangers
1638,2025-08-01,12:40PM,CIN:Cincinnati Reds,ATL:Atlanta Braves
1653,2025-08-02,01:10PM,TBR:Tampa Bay Rays,LAD:Los Angeles Dodgers
1654,2025-08-02,02:20PM,CHC:Chicago Cubs,BAL:Baltimore Orioles
1655,2025-08-02,03:07PM,TOR:Toronto Blue Jays,KCR:Kansas City Royals
1656,2025-08-02,03:10PM,COL:Colorado Rockies,PIT:Pittsburgh Pirates
1657,2025-08-02,04:05PM,PHI:Philadelphia Phillies,DET:Detroit Tigers
1658,2025-08-02,04:05PM,WSN:Washington Nationals,MIL:Milwaukee Brewers
1659,2025-08-02,04:10PM,BOS:Boston Red Sox,HOU:Houston Astros
1660,2025-08-02,04:10PM,CLE:Cleveland Guardians,MIN:Minnesota Twins
1661,2025-08-02,04:10PM,MIA:Miami Marlins,NYY:New York Yankees
1662,2025-08-02,04:10PM,NYM:New York Mets,SFG:San Francisco Giants
1663,2025-08-02,04:10PM,SEA:Seattle Mariners,TEX:Texas Rangers
1664,2025-08-02,07:15PM,CIN:Cincinnati Reds,ATL:Atlanta Braves
1665,2025-08-02,10:05PM,ATH:Athletics,ARI:Arizona D'Backs
1666,2025-08-02,10:07PM,LAA:Los Angeles Angels,CHW:Chicago White Sox
1667,2025-08-02,10:10PM,SDP:San Diego Padres,STL:St. Louis Cardinals
1670,2025-08-03,01:35PM,PHI:Philadelphia Phillies,DET:Detroit Tigers
1671,2025-08-03,01:35PM,WSN:Washington Nationals,MIL:Milwaukee Brewers
1672,2025-08-03,01:37PM,TOR:Toronto Blue Jays,KCR:Kansas City Royals
1673,2025-08-03,01:40PM,CLE:Cleveland Guardians,MIN:Minnesota Twins
1674,2025-08-03,01:40PM,MIA:Miami Marlins,NYY:New York Yankees
1675,2025-08-03,01:40PM,NYM:New York Mets,SFG:San Francisco Giants
1676,2025-08-03,02:20PM,CHC:Chicago Cubs,BAL:Baltimore Orioles
1677,2025-08-03,03:10PM,COL:Colorado Rockies,PIT:Pittsburgh Pirates
1678,2025-08-03,04:05PM,ATH:Athletics,ARI:Arizona D'Backs
1679,2025-08-03,04:07PM,LAA:Los Angeles Angels,CHW:Chicago White Sox
1680,2025-08-03,04:10PM,SDP:San Diego Padres,STL:St. Louis Cardinals
1681,2025-08-03,04:10PM,SEA:Seattle Mariners,TEX:Texas Rangers
1668,2025-08-03,11:35AM,BOS:Boston Red Sox,HOU:Houston Astros
1669,2025-08-03,12:10PM,TBR:Tampa Bay Rays,LAD:Los Angeles Dodgers
1682,2025-08-04,06:40PM,DET:Detroit Tigers,MIN:Minnesota Twins
1683,2025-08-04,06:40PM,MIA:Miami Marlins,HOU:Houston Astros
1684,2025-08-04,06:40PM,PIT:Pittsburgh Pirates,SFG:San Francisco Giants
1685,2025-08-04,06:45PM,PHI:Philadelphia Phillies,BAL:Baltimore Orioles
1686,2025-08-04,07:10PM,BOS:Boston Red Sox,KCR:Kansas City Royals
1687,2025-08-04,07:10PM,NYM:New York Mets,CLE:Cleveland Guardians
1688,2025-08-04,07:15PM,ATL:Atlanta Braves,MIL:Milwaukee Brewers
1689,2025-08-04,08:05PM,CHC:Chicago Cubs,CIN:Cincinnati Reds
1690,2025-08-04,08:05PM,TEX:Texas Rangers,NYY:New York Yankees
1691,2025-08-04,08:40PM,COL:Colorado Rockies,TOR:Toronto Blue Jays
1692,2025-08-04,09:38PM,LAA:Los Angeles Angels,TBR:Tampa Bay Rays
1693,2025-08-04,09:40PM,ARI:Arizona D'Backs,SDP:San Diego Padres
1694,2025-08-04,10:10PM,LAD:Los Angeles Dodgers,STL:St. Louis Cardinals
1695,2025-08-05,06:40PM,DET:Detroit Tigers,MIN:Minnesota Twins
1696,2025-08-05,06:40PM,MIA:Miami Marlins,HOU:Houston Astros
1697,2025-08-05,06:40PM,PIT:Pittsburgh Pirates,SFG:San Francisco Giants
1698,2025-08-05,06:45PM,PHI:Philadelphia Phillies,BAL:Baltimore Orioles
